"playlist_name","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","track.name","track.popularity","year"
"Hip Hop",0.57,0.905,-2.818,0.192,0.105,0,0.394,0.582,"House Party (feat. Young Chris)",32,2011
"Hip Hop",0.67,0.895,-1.438,0.218,0.327,0,0.269,0.622,"Burn (feat. Big Sean)",43,2012
"Hip Hop",0.624,0.752,-5.43,0.121,0.244,0,0.131,0.858,"Young & Gettin' It (feat. Kirko Bangz)",45,2012
"Hip Hop",0.716,0.832,-4.939,0.218,0.61,0,0.115,0.399,"Long Live A$AP",0,2013
"Hip Hop",0.622,0.872,-3.403,0.218,0.349,0,0.394,0.768,"1Train",0,2013
"Hip Hop",0.648,0.733,-5.634,0.218,0.004,0,0.394,0.6,"In The A",31,2012
"Hip Hop",0.452,0.559,-7.848,0.0453,0.0481,1.69e-06,0.109,0.365,"I.Crawl",0,2013
"Hip Hop",0.634,0.846,-5.264,0.218,0.0026,0,0.118,0.707,"The Don",36,2012
"Hip Hop",0.626,0.913,-2.539,0.107,0.163,0,0.0627,0.945,"Bad Ass (feat. Meek Mill & Wale)",37,2013
"Hip Hop",0.513,0.827,-3.958,0.218,0.0287,0,0.181,0.378,"Calm Down (feat. Eminem)",55,2014
"Hip Hop",0.818,0.666,-6.975,0.218,0.0189,0,0.0673,0.473,"Gunwalk",51,2013
"Hip Hop",0.666,0.715,-7.292,0.156,0.0244,0,0.119,0.1,"It's Good",47,2011
"Hip Hop",0.673,0.751,-4.945,0.178,0.0116,0,0.337,0.484,"Monster",35,2015
"Hip Hop",0.631,0.786,-5.741,0.0525,0.00595,6.62e-05,0.0974,0.211,"Gunshy",28,2017
"Hip Hop",0.678,0.871,-2.461,0.218,0.0799,0,0.369,0.329,"East Coast REMIX (feat. Busta Rhymes, A$AP Rocky, Dave East, French Montana, Rick Ross & Snoop Dogg)",57,2017
"Hip Hop",0.554,0.685,-5.313,0.218,0.0804,0,0.0502,0.746,"Go Tell 'Em",35,2016
"Hip Hop",0.638,0.523,-6.664,0.218,0.00454,0,0.0842,0.422,"DNA.",78,2017
"Hip Hop",0.913,0.646,-6.848,0.0985,0.0107,0,0.33,0.611,"Dopamine Lit (Intro)",41,2017
"Hip Hop",0.542,0.914,-4.747,0.113,0.0161,0,0.394,0.576,"POWER",79,2010
"Hip Hop",0.592,0.701,-4.014,0.0858,0.0451,0,0.327,0.282,"Litty (feat. Tory Lanez)",64,2016
"Hip Hop",0.516,0.95,-2.373,0.205,0.0478,0,0.0675,0.219,"Mode",42,2015
"Hip Hop",0.414,0.807,-4.12,0.218,0.0428,0,0.394,0.409,"All The Way Up",67,2017
"Hip Hop",0.614,0.894,-5.665,0.196,0.00966,0,0.158,0.786,"Mean Joe",19,2015
"Hip Hop",0.713,0.825,-5.25,0.218,0.0925,0,0.394,0.742,"Jefe (feat. Meek Mill)",54,2018
"Hip Hop",0.599,0.97,-4.435,0.218,0.0171,4.47e-05,0.394,0.0715,"REDLIGHT - VIP",0,2019
"Hip Hop",0.794,0.95,-8.78,0.218,0.124,7.71e-05,0.133,0.324,"Sound of da Police",63,1993
"Hip Hop",0.706,0.775,-6.819,0.218,0.152,3.32e-05,0.394,0.847,"Opps (with Yugen Blakrok)",59,2018
"Hip Hop",0.627,0.743,-5.926,0.0857,0.0041,0.000429,0.123,0.255,"Lightwaves Remix (feat. Gunplay & Raz Simone)",36,2017
"Hip Hop",0.632,0.572,-7.467,0.0752,0.0654,0,0.102,0.0726,"Avanza",8,2018
"Jazz",0.401,0.0236,-18.749,0.035,0.978,0.579,0.102,0.163,"Together",60,2009
"Jazz",0.327,0.145,-20.443,0.0397,0.945,0.884,0.091,0.136,"Misty - Remastered 2020",59,2020
"Jazz",0.493,0.107,-22.122,0.0336,0.881,0.906,0.122,0.126,"Simplicity",56,2020
"Jazz",0.39,0.0967,-14.157,0.0356,0.94,0.888,0.0876,0.141,"To Wayne Shorter",55,2020
"Jazz",0.482,0.101,-18.914,0.0333,0.965,0.00335,0.125,0.189,"Our Son",57,2019
"Jazz",0.297,0.0805,-18.726,0.0355,0.963,0.947,0.0898,0.158,"Little Girl Blue",56,2020
"Jazz",0.416,0.111,-19.156,0.0299,0.836,0.702,0.102,0.0514,"In Memory",55,2020
"Jazz",0.4,0.0763,-19.201,0.0571,0.968,0.828,0.106,0.173,"Song for Fraser",56,2020
"Jazz",0.475,0.104,-21.265,0.0365,0.932,0.941,0.0966,0.122,"A Time For Love",57,2020
"Jazz",0.576,0.132,-19.928,0.0399,0.97,0.898,0.122,0.122,"Polka Dots and Moonbeams",55,2019
"Jazz",0.385,0.1,-13.827,0.043,0.96,0.198,0.11,0.199,"Forelsket i København",56,2019
"Jazz",0.261,0.185,-13.766,0.0353,0.867,0.725,0.0984,0.141,"The Autumn Gate",54,2020
"Jazz",0.476,0.104,-19.165,0.0348,0.899,0.0625,0.0801,0.238,"We Will Never Meet Again",53,2020
"Jazz",0.179,0.211,-11.936,0.0326,0.896,0.76,0.394,0.231,"Ebb Tide",54,2019
"Jazz",0.461,0.228,-12.875,0.0358,0.851,0.738,0.133,0.238,"Detour Ahead",54,2020
"Jazz",0.326,0.156,-14.116,0.0307,0.92,0.676,0.171,0.159,"Summertime",57,2018
"Jazz",0.35,0.215,-14.659,0.0374,0.933,0.911,0.126,0.135,"Tis Our Prayer",54,2020
"Jazz",0.523,0.188,-14.701,0.0345,0.609,0.597,0.285,0.0744,"Easy Living",56,2018
"Jazz",0.592,0.231,-16.446,0.0371,0.833,0.911,0.0992,0.377,"Uptown, Downtown",52,2017
"Jazz",0.394,0.25,-16.804,0.0327,0.845,0.93,0.127,0.0903,"Sunshine Follows the Rain",52,2019
"Jazz",0.302,0.0166,-23.504,0.0475,0.974,0.0714,0.0737,0.235,"Ciaccona per Embrik",53,2018
"Jazz",0.462,0.115,-20.827,0.0535,0.967,0.891,0.0996,0.055,"Silk Threads",52,2020
"Jazz",0.374,0.118,-16.48,0.0365,0.97,0.829,0.083,0.0954,"New Morning",52,2019
"Jazz",0.53,0.225,-13.663,0.0414,0.941,0.691,0.284,0.195,"Come What May",52,2019
"Jazz",0.424,0.0301,-15.316,0.0483,0.96,0.0299,0.21,0.349,"I Fall in Love Too Easily",51,2019
"Jazz",0.448,0.275,-17.203,0.0348,0.765,0.872,0.141,0.119,"Ev'rytime We Say Goodbye",51,2019
"Jazz",0.442,0.0595,-18.279,0.0328,0.976,0.909,0.102,0.102,"Peace",51,2019
"Jazz",0.563,0.451,-9.438,0.0317,0.883,0.835,0.129,0.47,"Cianna",51,2019
"Jazz",0.439,0.0554,-15.183,0.0349,0.984,0.00382,0.111,0.178,"The Silence of Your Heart",53,2018
"Jazz",0.456,0.276,-7.419,0.0316,0.965,0.0525,0.0775,0.157,"Young and Foolish",54,2018
"Jazz",0.382,0.158,-12.962,0.0466,0.986,0.823,0.127,0.314,"After You've Gone",51,2018
"Jazz",0.406,0.175,-17.018,0.0525,0.953,0.92,0.0841,0.436,"That's All",49,2018
"Jazz",0.475,0.0588,-17.464,0.0418,0.89,0.0238,0.129,0.241,"I'll Wait and Pray",51,2015
"Jazz",0.538,0.0687,-17.993,0.0371,0.967,0.461,0.0854,0.132,"For the Love of Freedom",52,2017
"Jazz",0.487,0.135,-11.211,0.0434,0.915,0.00353,0.394,0.24,"The Shadow of Your Smile",56,2017
"Jazz",0.514,0.0814,-17.149,0.0361,0.978,0.00873,0.219,0.232,"My Little Brown Book",0,1963
"Jazz",0.427,0.114,-22.546,0.0509,0.843,0.863,0.0966,0.114,"When Sunny Gets Blue",63,2009
"Jazz",0.421,0.0967,-16.441,0.0509,0.91,0.415,0.218,0.183,"Gloomy Sunday",46,2004
"Jazz",0.389,0.169,-14.333,0.0453,0.913,0.0781,0.114,0.186,"Up Jumped Spring",50,2019
"Jazz",0.508,0.162,-12.7,0.0302,0.928,0.418,0.101,0.38,"Lighter Shades",49,2019
"Jazz",0.446,0.188,-17.215,0.0303,0.786,0.0916,0.104,0.0988,"I Miss You",51,2018
"Jazz",0.38,0.054,-21.941,0.037,0.964,0.684,0.151,0.181,"Romaria",54,2018
"Jazz",0.47,0.156,-17.036,0.0399,0.623,0.187,0.104,0.059,"Blue Ballad",52,2011
"Jazz",0.323,0.118,-22.751,0.0449,0.195,0.694,0.241,0.0747,"Sous Le Ciel De Paris",51,2002
"Jazz",0.419,0.184,-21.864,0.0307,0.821,0.628,0.0919,0.155,"Absyrations",49,2019
"Jazz",0.349,0.123,-14.247,0.0333,0.968,0.375,0.275,0.138,">>>>>>Becoming",49,2019
"Jazz",0.476,0.19,-17.266,0.0432,0.989,0.733,0.394,0.249,"Polka Dots And Moonbeams",54,2018
"Jazz",0.442,0.124,-22.227,0.0388,0.92,0.605,0.21,0.2,"I'll Let You Know",53,2012
"Jazz",0.421,0.0161,-25.358,0.0374,0.81,0.0021,0.0978,0.16,"Blue in Green",66,1959
"Jazz",0.539,0.0678,-18.039,0.0468,0.967,0.168,0.114,0.263,"Autumn Nocturne",58,1958
"Jazz",0.633,0.12,-20.066,0.0428,0.971,0.871,0.121,0.456,"Fools Rush In",52,2000
"Jazz",0.519,0.0422,-10.778,0.0537,0.966,0.929,0.124,0.397,"My Romance - Rudy Van Gelder Remaster",50,2006
"Jazz",0.407,0.106,-19.078,0.0375,0.973,0.0762,0.123,0.233,"A Nightingale Sang In Berkeley Square",0,2006
"Jazz",0.515,0.0551,-27.383,0.0477,0.972,0.915,0.0878,0.176,"I Got It Bad And That Ain't Good",3,1963
"Jazz",0.421,0.0867,-18.732,0.037,0.871,0.429,0.115,0.07,"Where We Used To Live",45,2006
"Jazz",0.698,0.214,-15.785,0.0378,0.803,0.893,0.112,0.172,"Draw Me Nearer",45,2018
"Jazz",0.533,0.148,-18.275,0.0329,0.924,0.932,0.112,0.108,"Can't Help Loving",52,2004
"Jazz",0.367,0.116,-21.437,0.0336,0.95,0.832,0.104,0.188,"Popkoral",48,2019
"Jazz",0.418,0.0872,-24.547,0.0354,0.92,0.898,0.108,0.14,"Darn That Dream",51,2018
"Jazz",0.487,0.259,-12.391,0.0386,0.897,0.778,0.0957,0.108,"The Winter of My Discontent",50,2018
"Jazz",0.437,0.0375,-28.282,0.0403,0.797,0.692,0.114,0.126,"Naima",50,2018
"Jazz",0.518,0.0493,-26.565,0.0346,0.9,0.879,0.349,0.16,"Sad Tune",0,2018
"Jazz",0.336,0.0937,-20.317,0.0414,0.972,0.0123,0.145,0.0992,"Who Could Care",0,2018
"Jazz",0.539,0.207,-16.498,0.0458,0.898,0.636,0.222,0.259,"Soul Eyes",49,2018
"Jazz",0.4,0.144,-15.52,0.037,0.958,0.878,0.119,0.146,"Soul in Twilight",47,2016
"Jazz",0.454,0.084,-18.621,0.0293,0.885,0.936,0.0958,0.0828,"Gramercy Sunset",48,2016
"Jazz",0.447,0.163,-14.835,0.0707,0.992,0.776,0.394,0.197,"The Nearness of You",52,2016
"Jazz",0.423,0.158,-15.59,0.0346,0.717,0.0075,0.0975,0.185,"All The Way",0,1997
"Jazz",0.32,0.156,-12.258,0.033,0.96,0.904,0.0775,0.0664,"The Last Goodbye",0,1998
"Jazz",0.429,0.118,-19.942,0.039,0.898,0.569,0.298,0.172,"Infant Eyes",19,2018
"Jazz",0.336,0.0452,-20.593,0.033,0.987,0.086,0.16,0.219,"Seeds Of Change",50,2018
"Jazz",0.515,0.0283,-28.954,0.0402,0.963,0.927,0.0906,0.0886,"Curves",0,2018
"Jazz",0.386,0.0481,-25.336,0.04,0.934,0.852,0.101,0.0714,"Spring Can Really Hang You Up The Most",49,2017
"Jazz",0.403,0.307,-13.426,0.0357,0.799,0.124,0.143,0.371,"How Many More",48,2017
"Jazz",0.356,0.0937,-16.64,0.0353,0.957,0.096,0.209,0.278,"Goodbye Pork Pie Hat",59,1959
"Jazz",0.446,0.242,-14.152,0.0368,0.87,0.497,0.105,0.171,"Count Your Blessings",47,2016
"Jazz",0.326,0.0575,-16.5,0.0393,0.99,0.887,0.281,0.301,"Where or When",52,1990
"Jazz",0.526,0.17,-13.089,0.0411,0.823,0.777,0.114,0.18,"Good Morning Heartache",50,2013
"Jazz",0.445,0.223,-17.402,0.0374,0.921,0.884,0.131,0.225,"It Never Entered my Mind",0,2002
"Jazz",0.383,0.131,-17.764,0.033,0.761,0.194,0.0973,0.101,"The Nearness Of You",53,2002
"Jazz",0.484,0.0291,-23.363,0.0459,0.961,0.474,0.115,0.379,"Blue and Sentimental",46,1987
"Jazz",0.368,0.14,-15.005,0.045,0.901,0.874,0.0688,0.172,"I Remember Clifford",54,1988
"Jazz",0.458,0.217,-16.582,0.0328,0.827,0.805,0.194,0.128,"Old Folks",48,1999
"Jazz",0.546,0.101,-15.582,0.0482,0.862,0.416,0.119,0.27,"Soultrane",0,2019
"Jazz",0.427,0.0445,-18.994,0.0381,0.989,0.902,0.112,0.153,"Uphill",47,2018
"Jazz",0.433,0.217,-13.799,0.0343,0.921,0.714,0.096,0.179,"After All",47,2017
"Jazz",0.459,0.204,-16.941,0.0365,0.935,0.905,0.0969,0.1,"La fin justifie les moyens",47,2017
"Jazz",0.505,0.159,-11.235,0.0336,0.946,0.0127,0.212,0.196,"Journey Into Melody - 2007 Digital Remaster/Rudy Van Gelder Edition",53,2007
"Jazz",0.409,0.0777,-23.493,0.0408,0.952,0.866,0.0979,0.088,"When You Are Near",16,2018
"Jazz",0.445,0.144,-17.051,0.0367,0.929,0.664,0.164,0.206,"Theme For Ernie",0,2018
"Jazz",0.49,0.114,-12.566,0.0359,0.934,0.262,0.124,0.15,"What Are You Doing the Rest of Your Life?",50,2018
"Jazz",0.347,0.151,-13.445,0.0321,0.987,0.958,0.13,0.087,"On a Turquoise Cloud",48,2018
"Jazz",0.487,0.12,-20.964,0.04,0.892,0.853,0.0996,0.131,"I'll Keep Loving You",47,2018
"Jazz",0.401,0.209,-17.161,0.0308,0.974,0.853,0.0905,0.075,"Song for Ellis",46,2017
"Jazz",0.385,0.3,-12.746,0.0362,0.975,0.374,0.394,0.253,"How Can I Tell You - Live",48,2017
"Jazz",0.535,0.107,-18.989,0.0323,0.922,0.649,0.105,0.16,"Vid Frösö kyrka - From Frösöblomster",55,2013
"Jazz",0.343,0.307,-14.526,0.0521,0.8,0.467,0.394,0.186,"So in Love",0,2017
"Jazz",0.296,0.0709,-14.832,0.0312,0.967,0.804,0.105,0.0696,"So Lovely",46,2013
"Jazz",0.317,0.0302,-30.447,0.0342,0.94,0.298,0.0792,0.165,"I Was So Young, And You Were So Beautiful",47,2005
"Jazz",0.55,0.249,-15.919,0.0325,0.929,0.828,0.258,0.296,"I'm Glad There Is You",46,2007
"Jazz",0.445,0.0978,-26.924,0.0397,0.965,0.915,0.121,0.173,"Two Sleepy People",50,2011
"Jazz",0.42,0.105,-20.502,0.035,0.868,0.587,0.0957,0.0985,"Good Morning.Goodbye",49,2005
"Jazz",0.386,0.125,-19.892,0.0572,0.886,0.878,0.189,0.14,"Angel Eyes",44,2005
"Jazz",0.42,0.0802,-21.795,0.04,0.905,0.857,0.135,0.0541,"Gary's Theme - 2003 Remastered Version",0,1977
"Jazz",0.428,0.3,-8.885,0.034,0.937,0.658,0.168,0.235,"The Folks Who Live on the Hill",48,2013
"Jazz",0.401,0.317,-14.369,0.0364,0.898,0.76,0.118,0.0633,"Trust",51,2006
"Jazz",0.336,0.328,-15.005,0.0386,0.93,0.732,0.111,0.222,"Emperor Jones",47,1991
"Jazz",0.52,0.0748,-24.477,0.0497,0.748,0.633,0.102,0.122,"The Man I Love",46,1994
"Jazz",0.45,0.0437,-29.46,0.0374,0.971,0.88,0.0948,0.0988,"Eleanor",0,2006
"Jazz",0.575,0.0935,-15.906,0.0858,0.978,0.452,0.109,0.301,"You Go To My Head",52,1988
"Jazz",0.411,0.0416,-23.23,0.0414,0.96,0.925,0.064,0.0782,"Where Do You Start",49,2012
"Jazz",0.386,0.148,-18.921,0.0367,0.949,0.792,0.0665,0.128,"The Peacocks",47,2004
"Jazz",0.303,0.215,-16.315,0.0361,0.906,0.161,0.0993,0.202,"Isadora",43,2012
"Jazz",0.358,0.16,-12.658,0.0352,0.936,0.34,0.0896,0.244,"I Didn't Know About You",0,2013
"Jazz",0.337,0.162,-18.071,0.0345,0.917,0.576,0.152,0.0887,"Sweetness",47,2018
"Jazz",0.333,0.0794,-17.612,0.0363,0.951,0.00389,0.0911,0.0568,"Taplow",46,2018
"Jazz",0.382,0.239,-12.423,0.0325,0.94,0.755,0.106,0.141,"Jackie Gets Out",48,2017
"Jazz",0.456,0.257,-16.877,0.0298,0.859,0.475,0.111,0.181,"Leave Me Here",46,2017
"Jazz",0.381,0.129,-22.215,0.0307,0.928,0.838,0.124,0.14,"Landmarks",50,2014
"Jazz",0.371,0.0295,-22.038,0.0335,0.986,0.937,0.125,0.258,"I'm a Fool to Want You",47,2016
"Jazz",0.388,0.0354,-25.766,0.0421,0.986,0.956,0.178,0.198,"Almas vaggvisa",0,2013
"Jazz",0.364,0.114,-16.552,0.0333,0.857,0.635,0.0839,0.0575,"Before It's Time to Say Goodbye",48,1997
"Jazz",0.369,0.206,-15.431,0.0304,0.97,0.663,0.14,0.296,"Doubts 2",50,2012
"Jazz",0.461,0.0389,-20.482,0.0399,0.899,0.015,0.0927,0.125,"Dreamsville",46,2012
"Jazz",0.356,0.216,-21.862,0.0391,0.909,0.877,0.101,0.109,"Part Trio",15,2019
"Jazz",0.515,0.184,-16.969,0.0426,0.858,0.18,0.12,0.218,"Pretty Women",49,2018
"Jazz",0.445,0.216,-14.707,0.0503,0.967,0.914,0.149,0.237,"Love and Peace",46,2018
"Jazz",0.484,0.0231,-28.641,0.0423,0.75,0.853,0.0913,0.347,"A Quiet Dawn",46,2017
"Jazz",0.579,0.146,-23.586,0.0367,0.947,0.892,0.0827,0.423,"Canción Contra La Indecisión",43,2017
"Jazz",0.42,0.109,-24.353,0.0417,0.925,0.948,0.112,0.119,"Canción Y Danza VI",47,2018
"Jazz",0.385,0.0562,-14.812,0.0415,0.974,0.532,0.107,0.192,"Ballad for MC",46,2016
"Jazz",0.384,0.0544,-19.791,0.0485,0.967,0.964,0.115,0.31,"A Hundred Dreams from Now",42,2014
"Jazz",0.578,0.0801,-20.314,0.0501,0.966,0.539,0.106,0.0747,"Atonement",46,2017
"Jazz",0.428,0.187,-21.001,0.0375,0.935,0.853,0.103,0.186,"Romance / Hommage à Milhaud",49,2016
"Jazz",0.34,0.237,-14.901,0.0302,0.95,0.927,0.14,0.0716,"Mommy's Shawl",43,2017
"Jazz",0.478,0.0757,-20.847,0.0505,0.973,0.939,0.108,0.233,"For Wee Folks",0,2016
"Jazz",0.479,0.146,-14.319,0.0351,0.988,0.692,0.103,0.07,"I Got It Bad",0,2017
"Jazz",0.331,0.0861,-21.226,0.0354,0.918,0.902,0.106,0.152,"I Have Dreamed",48,2013
"Electronica",0.779,0.667,-9.726,0.0426,0.00774,0.806,0.0775,0.246,"Black & White - Original Mix",20,2015
"Electronica",0.88,0.477,-10.947,0.0732,0.00143,0.627,0.0922,0.209,"Purple Noise",56,2014
"Electronica",0.801,0.937,-6.762,0.169,9.17e-05,0.916,0.11,0.363,"Wallop",16,2015
"Electronica",0.821,0.563,-8.595,0.0978,0.00757,0.371,0.0461,0.634,"Moonwalking Bear - Avrosse Remix",23,2013
"Electronica",0.803,0.605,-12.365,0.125,0.00102,0.853,0.0832,0.438,"Prisma",27,2014
"Electronica",0.784,0.57,-7.33,0.0607,0.0736,0.845,0.0868,0.142,"Physical Level",0,2017
"Electronica",0.807,0.574,-12.007,0.05,0.00338,0.858,0.086,0.0397,"Echoes",0,2016
"Electronica",0.769,0.952,-8.716,0.0553,0.0365,0.934,0.105,0.0566,"Tribe",0,2015
"Electronica",0.799,0.535,-9.103,0.0594,0.00183,0.857,0.0713,0.0708,"Psychological Attack",0,2017
"Electronica",0.804,0.547,-12.854,0.0594,0.00847,0.854,0.106,0.441,"Kalinka",0,2016
"Electronica",0.826,0.785,-4.953,0.0519,0.00334,0.879,0.0409,0.0744,"Addicted",0,2017
"Electronica",0.88,0.564,-13.157,0.043,0.000888,0.856,0.0813,0.204,"Angel in the Sky",49,2013
"Electronica",0.771,0.62,-9.548,0.0386,0.0159,0.858,0.102,0.116,"Futura",35,2017
"Electronica",0.952,0.573,-5.451,0.181,0.0156,0.45,0.0984,0.128,"Bangara - Original Mix",37,2015
"Electronica",0.876,0.458,-11.519,0.0763,0.0146,0.908,0.111,0.139,"Lost Memory",56,2008
"Electronica",0.754,0.747,-6.712,0.0459,0.00236,0.848,0.108,0.154,"Can You Hear Me - Remix",20,2015
"Electronica",0.894,0.58,-9.852,0.0894,0.48,0.301,0.11,0.124,"Blind - Original Mix",32,2016
"Electronica",0.764,0.566,-13.783,0.0402,0.104,0.871,0.111,0.0572,"Bleeding Heart",0,2017
"Electronica",0.781,0.759,-7.043,0.0453,0.00292,0.89,0.0581,0.533,"Tears of a Clown - Max Cooper's Expanded Remix",22,2011
"Electronica",0.791,0.53,-9.188,0.0556,0.00227,0.82,0.0725,0.482,"Tourist Trap - Jamie Jones 'For Ryan' Remix",32,2015
"Electronica",0.629,0.478,-13.991,0.047,0.00555,0.786,0.219,0.318,"Easy - Lehar & Musumeci Remix",31,2015
"Electronica",0.753,0.598,-8.859,0.0605,0.00485,0.915,0.266,0.22,"Madeleine - Original Mix",34,2013
"Electronica",0.818,0.566,-10.385,0.0618,0.00576,0.886,0.0743,0.341,"Pech - Original Mix",20,2015
"Electronica",0.85,0.533,-10.796,0.15,0.0155,0.892,0.107,0.483,"Paniklevel",41,2014
"Electronica",0.826,0.481,-12.096,0.0656,0.0214,0.925,0.106,0.27,"Moondancer",0,2016
"Electronica",0.759,0.898,-10.119,0.0858,0.00246,0.897,0.101,0.313,"Midnight Drive",9,2017
"Electronica",0.886,0.509,-13.229,0.168,0.000253,0.154,0.0977,0.261,"Devil",0,2018
"Electronica",0.809,0.834,-10.369,0.0523,0.000175,0.93,0.0403,0.328,"Crainum",0,2018
"Electronica",0.801,0.528,-7.422,0.0732,0.0151,0.914,0.36,0.264,"Shaker",8,2016
"Electronica",0.804,0.883,-7.371,0.0617,0.00107,0.775,0.146,0.249,"That Beat - Mad Raf And Tom Zenith Remix",8,2016
"Electronica",0.804,0.877,-6.101,0.101,0.00635,0.744,0.0932,0.549,"No Guestlist Tonight",7,2016
"Electronica",0.79,0.815,-7.778,0.0537,0.0376,0.892,0.141,0.141,"Minimal Sax",10,2016
"Electronica",0.69,0.74,-10.221,0.12,0.00946,0.919,0.109,0.104,"Wiedergeben Einreihen",7,2016
"Electronica",0.808,0.738,-5.598,0.0717,0.00433,0.891,0.0529,0.0395,"Crunch",7,2016
"Electronica",0.823,0.574,-10.694,0.111,0.0591,0.661,0.394,0.365,"Master of Pain",0,2018
"Electronica",0.782,0.78,-9.689,0.114,0.00119,0.914,0.0808,0.039,"Sweet Love - Droplex Remix",9,2018
"Electronica",0.805,0.61,-10.974,0.0508,0.0103,0.9,0.084,0.379,"Fidibus",0,2016
"Electronica",0.799,0.585,-14.469,0.084,0.00557,0.899,0.101,0.123,"I Lost My Soul",0,2016
"Electronica",0.803,0.603,-10.992,0.0757,0.00512,0.881,0.0898,0.143,"Streets Of Gold",0,2016
"Electronica",0.807,0.569,-9.509,0.102,0.000297,0.886,0.0782,0.519,"Night Owl",0,2016
"Electronica",0.803,0.751,-9.464,0.0546,0.00107,0.905,0.0933,0.438,"Schattenmönch",0,2016
"Electronica",0.799,0.587,-11.387,0.0665,0.000292,0.906,0.0923,0.194,"Bounce It",0,2016
"Electronica",0.79,0.577,-11.285,0.061,0.0164,0.897,0.111,0.124,"Happiness Lies",0,2016
"Electronica",0.8,0.444,-9.985,0.0543,0.00335,0.702,0.111,0.337,"It Start´s",0,2016
"Electronica",0.789,0.783,-6.953,0.0433,6.1e-05,0.874,0.109,0.332,"Turn Over",0,2016
"Electronica",0.771,0.599,-9.294,0.0625,0.00126,0.866,0.113,0.184,"Applepaw",0,2016
"Electronica",0.8,0.551,-10.566,0.041,0.000462,0.815,0.119,0.149,"I AM THE JOKER - Original Mix",0,2015
"Electronica",0.816,0.713,-10.56,0.103,0.00551,0.382,0.0642,0.287,"DON´T FALL ASLEEP - Original Mix",0,2015
"Electronica",0.797,0.486,-7.682,0.0549,0.00407,0.88,0.0952,0.0968,"Killa Kokain",0,2017
"Electronica",0.81,0.663,-5.96,0.0424,0.0564,0.905,0.107,0.581,"We Sit In The Sun - Original Mix",39,2015
"Electronica",0.922,0.714,-4.787,0.127,0.00218,0.0536,0.0587,0.616,"Always - Strong R. Mix",30,2016
"Electronica",0.851,0.86,-3.727,0.089,0.00192,0.843,0.0591,0.396,"Mundian",0,2017
"Electronica",0.83,0.695,-7.965,0.065,0.0108,0.906,0.0969,0.137,"Tchaikovsky",15,2016
"Electronica",0.814,0.722,-10.741,0.0588,0.309,0.901,0.0874,0.0396,"Jalek",49,2014
"Electronica",0.891,0.466,-10.657,0.111,0.0128,0.864,0.0574,0.281,"On A Train - Big Room Dub",9,2014
"Electronica",0.602,0.851,-9.474,0.175,2.42e-05,0.882,0.0668,0.0397,"Boundaries",16,2016
"Electronica",0.91,0.645,-7.493,0.218,0.00222,0.866,0.0984,0.117,"Nora Nights",9,2014
"Electronica",0.799,0.649,-12.619,0.0866,0.00318,0.903,0.116,0.237,"Playing Games",11,2015
"Electronica",0.915,0.639,-8.717,0.181,0.0709,0.809,0.136,0.129,"I Want You (Forever) - Deadmau5 Remix",0,2010
"Electronica",0.736,0.71,-8.812,0.0508,0.000557,0.915,0.116,0.614,"Donner",24,2017
"Electronica",0.759,0.649,-8.375,0.0634,0.000334,0.904,0.0568,0.161,"Impressed",40,2010
"Electronica",0.833,0.46,-8.192,0.105,0.101,0.584,0.11,0.125,"Wesen - Original Mix",45,2015
"Electronica",0.796,0.735,-9.69,0.0868,0.14,0.849,0.0666,0.214,"Screamer",0,2017
"Electronica",0.806,0.866,-7.502,0.0515,0.00151,0.811,0.0488,0.0396,"Rolla - Avrosse Remix",29,2012
"Electronica",0.788,0.851,-6.765,0.117,0.191,0.713,0.0758,0.489,"Capo - Original Mix",15,2012
"Electronica",0.802,0.788,-8.617,0.0933,0.0023,0.0468,0.101,0.253,"The Thief - Original Mix",28,2014
"Electronica",0.797,0.69,-7.913,0.0703,0.000666,0.854,0.0801,0.174,"Gina - Original Mix",32,2013
"Electronica",0.794,0.733,-8.049,0.0456,0.00682,0.816,0.227,0.372,"Let Go - Original Mix",27,2014
"Electronica",0.803,0.622,-7.274,0.198,0.0047,0.577,0.0274,0.66,"King Kong Pills",0,2018
"Electronica",0.801,0.551,-8.788,0.153,0.00135,0.887,0.0738,0.0571,"Always High",0,2018
"Electronica",0.754,0.726,-7.47,0.061,0.00648,0.714,0.0983,0.493,"Be The Best & Fuck The Rest - Original Mix",40,2018
"Electronica",0.778,0.62,-8.868,0.0475,0.00107,0.637,0.0902,0.671,"Elara - Original Mix",32,2018
"Electronica",0.719,0.711,-8.877,0.0364,0.00688,0.869,0.11,0.203,"Revolta - Original Mix",24,2018
"Electronica",0.74,0.622,-9.905,0.0589,0.0216,0.758,0.0955,0.33,"Insanity and Madness - Hozho Remix",17,2017
"Electronica",0.803,0.525,-11.881,0.0713,0.0105,0.622,0.0898,0.32,"Ex Machina",16,2017
"Electronica",0.813,0.743,-6.012,0.0568,0.00294,0.884,0.0416,0.169,"Speechless",11,2017
"Electronica",0.887,0.442,-9.827,0.0911,0.000334,0.554,0.0946,0.873,"Joy & Happiness",47,2013
"Electronica",0.759,0.581,-4.214,0.0458,0.0376,0.356,0.113,0.0304,"Escape",26,2018
